Milcil,Patrimonio Bruto,Deudas,Total Patrimonio líquido,Ingresos brutos por rentas de trabajo,Ingresos no constitutivos de renta por renta de trabajo,Costos y deducciones procedentes - rentas de trabajo,Renta líquida,Rentas exentas de trabajo y deducciones imputables,Rentas exentas de trabajo y deducciones imputables (limitadas),Renta líquida cedular de trabajo,Ingresos brutos rentas de capital,Ingresos no constitutivos de renta,Costos y gastos procedentes,Renta líquida.1,Rentas líquidas pasivas de capital,Rentas exentas y deducciones imputables a las rentas de capital,Rentas exentas de capital y deducciones imputables (limitadas) ,Renta líquida ordinaria del ejercicio,Pérdida liquida del ejercicio ,Compensación por pérdidas,Renta líquida de capital,Ingresos brutos rentas no laborales,"Devoluciones, rebajas y descuentos",Ingresos no constitutivos de renta.1,Costos y gastos procedentes.1,Renta líquida.2,Rentas líquidas pasivas no laborales,Rentas exentas y deducciones imputables a las rentas no laborales,Rentas exentas no laborales y deducciones imputables (limitadas) ,Renta líquida ordinaria del ejercicio.1,Pérdida liquida del ejercicio .1,Compensaciones por pérdidas rentas no laborales,Renta líquida cedular no laboral,Renta líquida cédula general,Rentas exentas y deducciones imputables limitadas,Renta líquida ordinaria cédula general,Compensaciones por pérdiadas año gravable 2016 y anteriores,Compensaciones por exceso de renta presuntiva,Rentas gravables,Renta líquida gravable cédula general,Renta presuntiva,Ingresos brutos por rentas de pensiones del país y del exterior,Ingresos no constitutivos de renta.2,Renta líquida.3,Rentas exentas de pensiones,Renta líquida gravable cedula de pensiones,"Dividendos y participaciones 2016 y anteriores, y otros",Ingresos no constitutivos de renta.3,Renta líquida ordinaria 2016 y anteriores,1a. Subcédula año 2017 y siguientes numeral 3 art. 49 del E.T.,2a. Subcédula año 2017 y siguientes parágrafo 2 art. 49 del E.T.,Renta líquida pasiva dividendos - ECE y/o recibidos del exterior,Rentas exentas de la casilla 79,Ingresos por ganancias ocasionales del país y del exterior,Costos por ganancias ocasionales,Ganancias ocasionales no gravadas y exentas,Ganancias ocasionales gravables,General y de pensiones,o Renta presuntiva y de pensiones,Por dividendos y participaciones año 2016 (base casilla 76),"Por dividendos y participaciones año 2017 y siguientes, 1a Subcédula","Por dividendos y participaciones año 2017 y siguientes, 2a. Subcédula, y otros",Total impuesto sobre rentas líquidas gravables,Impuestos pagados en el exterior,Donaciones,Otros,Total descuentos tributarios,Impuesto neto de renta ,Impuesto de ganancias ocasionales,Descuento por impuestos pagados en el exterior por ganancias ocasionales,Total impuesto a cargo,Anticipo de renta liquidado año gravable anterior,Saldo a favor año gravable anterior sin solicitud de devolución y/o compensación ,Total retenciones año gravable a declarar,Anticipo renta por el año gravable siguiente,Saldo a pagar por impuesto ,Sanciones,Total saldo a pagar,Total saldo a favor ,Número de casos
223,73861383.5502631,42866864.8573802,30994518.6928829,43880255.8847965,3243795.62448075,1111932.42869011,39547298.8091941,14462764.6081418,14060121.0191083,25487177.7900858,1072045.97064525,17137.0811409582,361991.968983661,713880.919412905,0.0,11334.2564386597,9850.45693713653,704030.462475769,20963.9988922736,3.87704237053448,704026.585433398,22973970.368319,45905.0124619219,671017.723622265,15076851.5646635,7284034.61644974,2033.23179174744,62430.9055663251,61949.875380781,7224117.9728607,103838.548878427,0.0,7224117.9728607,47526850.7338687,14131921.3514262,33394929.3824425,0.0,3510.93879811687,895.87371919136,33392314.3173636,252717.529770147,4552617.28053171,427540.293547494,4125076.98698421,3990999.4461368,155144.281362503,32681.5286624204,43836.6103572418,435.613403489338,3105.51093879812,130.434782608696,0.0,0.0,2745280.53170867,2451018.83134866,153296.870672944,256213.514261977,970379.119357519,549.70922182221,0.0,0.0,42.9243976737746,970971.752977015,1122.12683467184,4163.38964275824,3154.52783162559,8440.04430905566,963053.170866796,21607.3109941844,41.539739684298,984618.942121296,66578.7870396012,316619.219052894,1077511.76959291,80612.8496261423,113787.316532816,19243.6998061479,124489.061201883,500723.345333703,3611
224,75437809.0383026,44194914.5770185,31242968.8619454,44215136.9523285,3271865.25213557,1049354.64315238,39909829.9807109,14687051.8049049,14233761.6423257,25676068.3383852,1095360.9809865,23166.7125930008,438744.833287407,743511.160099201,6.33783411408101,22573.4362083219,22072.7473133094,721444.750620006,110061.724993111,0.0,721444.750620006,21058012.1245522,89443.9239459906,459436.759437862,13453815.3761367,7136897.49242216,0.0,73596.8586387435,66260.9534306972,7070636.53899146,81581.4273904657,0.0,7070636.53899146,47766291.5403693,14324288.5092312,33442003.0311381,0.0,6254.61559658308,206.668503720033,33435955.0840452,280921.465968586,4349346.65197024,410650.316891706,3938696.33507853,3909673.73932213,153962.79966933,14033.0669605952,13497.9333149628,535.133645632406,14055.9382750069,0.0,0.0,0.0,2784248.00220446,2313880.13226784,292715.348580876,311483.053182695,1024386.33232295,6.33783411408101,0.0,1648.11242766602,0.0,1026040.78258473,1131.99228437586,9103.88536786994,4710.66409479195,14946.5417470378,1015615.59658308,18505.9244971066,0.0,1034121.52108019,68029.7602645357,341341.967484155,1146874.06999173,76659.9614218793,124855.607605401,21077.7073573987,136000.55111601,560387.158996969,3629
225,74384746.2068966,42872408.2758621,31512337.9310345,44070188.137931,3223993.10344828,878465.379310345,39980003.5862069,14674969.9310345,14384638.8965517,25612667.0344828,1101688.82758621,29177.1034482759,337108.137931035,758237.517241379,25.6551724137931,19194.7586206897,18542.8965517241,739720.275862069,22833.9310344828,0.0,739720.275862069,20763303.7241379,88564.4137931035,789038.068965517,12790385.1034483,7151598.34482759,0.0,75220.9655172414,70124.6896551724,7081473.65517241,56282.2068965517,66.4827586206897,7081407.17241379,47760632.2758621,14474765.7931035,33285866.4827586,0.0,2342.34482758621,0.0,33283524.137931,260979.862068966,4482267.31034483,404273.103448276,4077994.20689655,3933208.82758621,148407.448275862,6432.55172413793,4690.75862068966,1741.79310344828,2255.72413793103,124.137931034483,499.310344827586,0.0,2976840.27586207,2445381.51724138,186538.75862069,459015.724137931,971049.379310345,118.344827586207,0.0,0.0,206.068965517241,971373.793103448,179.310344827586,2845.79310344828,9225.93103448276,12251.0344827586,968085.517241379,23153.3793103448,0.0,991238.896551724,64686.8965517241,316577.379310345,1095746.75862069,73139.3103448276,117851.862068966,20723.5862068966,130251.586206897,522160.827586207,3625
226,75434198.9514349,43657215.2317881,31776983.7196468,44419734.8233996,3275582.78145695,966361.479028698,40180979.3046358,14762133.0022075,14397106.7880795,25783872.5165563,1028338.57615894,23140.7284768212,298656.181015453,731208.609271523,20.9713024282561,17287.8035320088,15796.9094922737,715432.671081678,24666.9426048565,0.0,715432.671081678,22864203.3664459,36123.3443708609,431217.163355408,15364720.4746137,7142882.17439294,0.0,78469.3708609272,75041.3907284768,7067840.78366446,110739.790286976,0.0,7067840.78366446,48038916.3907285,14491183.2229581,33547733.1677704,0.0,1391.83222958057,6989.23841059603,33553330.5739514,258818.708609272,4721529.24944812,453527.593818985,4268001.65562914,4143644.31567329,134067.328918322,5075.88300220751,16.280353200883,5059.60264900662,68044.4260485651,92.7152317880795,0.0,0.0,2740401.76600442,2314739.79028698,238123.620309051,287941.225165563,965182.671081678,80.2980132450331,0.0,8872.51655629139,30.6291390728477,974166.114790287,8911.97571743929,9395.69536423841,7758.27814569536,26065.9492273731,956998.344370861,24107.3399558499,0.0,981105.684326711,79677.7041942605,335221.854304636,1047535.04415011,82027.3178807947,133843.818984547,17900.3863134658,144406.732891832,525807.947019868,3624
227,72027680.5862832,40008638.2743363,32019042.3119469,42870582.9646018,3108513.55088496,1181259.67920354,38594311.1172566,13919082.1349558,13551792.0353982,25042519.0818584,1100355.64159292,23002.2123893805,372782.35619469,724895.188053097,35.6747787610619,19931.139380531,19356.7477876106,705574.115044248,20324.1150442478,52.5442477876106,705523.230088496,23167767.699115,45464.6017699115,609870.022123894,14911170.9070796,7768924.22566372,4655.14380530973,91089.8783185841,89737.0022123894,7683842.36725664,167662.057522124,470.132743362832,7683372.23451327,47018629.4247788,13660885.7853982,33357743.6393805,0.0,623.617256637168,0.0,33357120.0221239,253418.418141593,4294179.75663717,376129.701327434,3918763.55088496,3819508.57300885,106508.849557522,2732.02433628319,6175.60840707965,2732.02433628319,34093.75,138.550884955752,0.0,0.0,2528620.29867257,2040728.98230089,126397.67699115,415756.637168142,991077.710176991,0.0,0.0,4204.92256637168,45.6305309734513,995328.263274336,5167.31194690266,6551.16150442478,2097.0685840708,13815.5420353982,983744.192477876,23411.7809734513,0.0,1007155.97345133,57336.2831858407,360617.533185841,1074236.44911504,79711.2831858407,152631.360619469,21298.1194690265,163376.382743363,547401.272123894,3616
228,74455888.2125069,42189225.2351965,32266662.9773105,42642528.5002767,3133695.62811289,984859.158826785,38526068.8987272,13995606.8068622,13684553.9568345,24844186.2202546,1070714.99723298,34379.3580520199,382878.527946873,673407.858328722,0.0,8881.01826231323,7903.43110127283,665504.427227449,19950.747094632,85.224128389596,665419.203099059,24746062.8112894,82318.4836745988,576860.265633647,16207635.0304372,7935562.257886,63.918096292197,127416.436081904,115946.043165468,7819680.13281682,56313.2263420033,14.3884892086331,7819665.74432762,47096961.8151633,13808403.4311013,33291229.6624239,0.0,2791.36690647482,1241.28389596015,33289679.5794134,246577.476480354,4386316.27006088,379649.695628113,4006666.85113448,3843821.52739347,165045.102379635,15649.4189263973,13328.4449363586,2320.97399003874,14185.94355285,84.1173215273935,0.0,0.0,2306395.40675152,1896123.68566685,248262.313226342,271317.100166021,951723.298284449,848.090758162701,0.0,967.349197565025,27.9468732706143,953566.685113448,0.0,8410.9020475927,12371.6104039845,20782.5124515772,937951.577199779,23261.4831211953,0.0,961213.060320974,66646.3752075263,303383.508577753,1059723.02158273,88920.8633093525,129126.729385722,23594.0785832872,141805.755395683,497830.658550083,3614
229,75900531.5513916,43371055.662717,32529475.8886746,44327901.9013502,3160649.7657757,1396309.45163957,39772184.3483053,14338696.3350785,14030291.5403692,25741892.8079361,1241860.56764949,69349.9586662993,393553.044915955,808551.66712593,140.810140534583,12251.5844585285,11713.6952328465,796978.782033618,29594.1030586939,5.23560209424084,796973.546431524,24031324.8828878,128942.683934968,381808.211628548,16106562.9650041,7515457.97740424,0.0,71572.0584182971,71086.5252135575,7444371.45219069,101446.955084045,0.0,7444371.45219069,48064605.6764949,14113091.7608157,33951513.9156793,0.0,3474.78644254616,0.0,33948039.1292367,274662.992559934,4515002.48002205,384713.144116837,4130289.33590521,4238482.77762469,115489.391016809,4569.02728024249,6682.00606227611,4447.78175806007,7938.27500688895,86.5252135574538,1.65334802976026,0.0,2927944.06172499,2573104.71204188,222201.157343621,263015.431248278,1172082.39184348,0.0,0.0,90.9341416368146,29.2091485257647,1172202.53513365,0.0,3275.833562965,893.083494075503,4168.91705704051,1168440.89280794,21405.6213833012,0.0,1189846.51419124,71201.9840176357,345190.686139432,1266401.48801323,79863.5987875448,145089.005235602,20257.0956186277,155919.537062552,548746.486635437,3629
230,75954613.1971287,43163386.5267808,32791226.6703479,45318172.280508,3321422.9707344,1313218.11154059,40695538.100497,14679841.8001104,14378727.7747101,26316810.3257869,1050656.26725566,12171.4522363335,395930.701270017,661029.265599117,0.0,7892.32468249586,7476.53230259525,653552.733296521,18475.1518498067,0.0,653552.733296521,22939329.3760353,57102.7056874655,461310.0496963,14897559.0833793,7601998.34345665,0.0,95378.7962451684,95343.7327443401,7506654.61071231,78640.8061844285,0.0,7506654.61071231,48929286.5819989,14487633.6278299,34441652.954169,0.0,0.0,0.0,34441652.954169,275078.409718388,4787668.96742131,458381.00496963,4330159.02816124,4120390.39204859,223601.325234677,45087.5207067918,58839.0392048592,3727.22252898951,5502.48481501933,100.773053561568,0.0,0.0,3639226.94643843,3093628.93429045,366954.997239094,360934.014356709,1188511.59580342,0.0,0.0,40.3092214246273,33.1308669243512,1188585.03589177,973.495306460519,4333.79348426284,30340.4196576477,35647.7084483711,1157224.46162341,31832.1369409166,0.0,1189056.59856433,63191.6068470458,387786.858089453,1388837.93484263,83838.4870237438,121871.617890668,20113.7493097736,133163.169519602,679970.734400883,3622
231,77912302.0746888,44867973.7206086,33044328.3540802,43364790.318119,3225257.53803596,1221983.40248963,38921926.1410788,14214328.3540802,13815498.4785615,25106427.6625173,1326376.4868603,29610.7883817427,496713.139695712,841706.500691563,172.060857538036,25089.6265560166,23600.0,818278.561549101,41653.9419087137,0.0,818278.561549101,24123497.648686,31090.7330567082,539432.918395574,15875296.8188105,7840568.18810512,360.442600276625,145604.702627939,136249.239280775,7704679.39142462,162891.009681881,0.0,7704679.39142462,47564251.7289073,13975347.7178423,33588904.011065,0.0,1511.47994467497,0.0,33587392.5311203,253741.078838174,4357294.05255878,418713.969571231,3938686.58367911,3790252.55878285,153478.561549101,2144.12171507607,0.0,2144.12171507607,10223.5131396957,86.8603042876902,0.0,0.0,2492595.85062241,2025271.09266943,150544.398340249,413033.47164592,1007666.39004149,113.692946058091,0.0,572.337482710927,28.7690179806362,1008381.18948824,12307.6071922545,5947.71784232365,24146.887966805,42402.2130013831,986154.0802213,29335.2697095436,0.0,1015489.34993084,69362.6556016597,347797.786998617,1135350.48409405,82200.0,112420.470262794,20077.4550484094,123655.325034578,558399.446749654,3615
232,76311596.2973197,43002770.1022382,33308826.1950815,45113261.9508151,3231149.21248964,1007533.84912959,40883670.3509257,14900642.4426637,14545881.4589666,26337788.8919591,1068250.34539928,39565.6258634982,371441.834760984,680034.539928157,6135.12019894999,43230.7267200884,37702.680298425,648466.979828682,22791.6551533573,0.0,648466.979828682,21315386.2945565,13503.4539928157,619632.49516441,13744039.5136778,6991872.61674496,29308.9251174358,70699.6407847472,70403.1500414479,6950778.39182095,53661.7850234872,26421.9397623653,6924356.45205858,48533725.0621719,14653987.2893064,33893007.1843051,12524.4542691351,14374.6891406466,0.0,33884522.2437137,280734.457032329,4231271.06935618,366551.53357281,3876766.51008566,3735325.22796353,146403.702680298,4604.31058303399,58.0270793036751,4546.28350373031,7154.73887814313,129.317491019619,175.186515612048,0.0,2571189.2788063,2212072.39568942,175709.864603482,329415.308096159,1129561.75739154,33.434650455927,0.0,198.949986184029,100.303951367781,1129894.44597955,5311.1356728378,7569.21801602653,8668.69300911854,21549.0466979829,1109175.18651561,22309.7540757115,0.0,1131484.94059132,74482.4537164963,368856.037579442,1260952.19673943,79011.6054158607,114740.81237911,20141.1992263056,125052.224371373,598705.167173252,3619
233,79413552.0374449,45833256.6079295,33580295.4295154,45525661.6189427,3266838.38105727,1052945.75991189,41217984.3061674,15154919.3281938,14771719.7136564,26446264.592511,1296765.4185022,94000.0,426471.640969163,803892.621145375,135.737885462555,10302.8634361233,9983.48017621145,794044.878854626,27598.8436123348,41.5748898678414,794003.303964758,19294862.3348018,125460.627753304,695291.024229075,11804335.6277533,6697939.97797357,0.0,82069.1079295154,79295.154185022,6618644.82378855,28164.922907489,17296.2555066079,6601348.56828194,48637892.6211454,14860998.3480176,33782951.5418502,0.0,4273.12775330396,0.0,33778678.4140969,279050.660792952,4962241.46475771,492833.149779736,4494659.41629956,4390537.16960352,135523.678414097,18518.9977973568,8923.18281938326,9598.29295154185,24029.7356828194,0.0,0.0,0.0,3414174.28414097,2876323.78854626,219566.354625551,431582.04845815,1160644.82378855,0.0,0.0,2376.65198237885,0.0,1163021.47577093,30498.3480176211,2292.12555066079,9744.21806167401,42534.691629956,1130500.82599119,26199.6145374449,0.0,1156700.44052863,78176.7621145374,368412.444933921,1253952.36784141,84109.3061674009,139643.447136564,19031.3876651982,150227.973568282,590928.414096916,3632
234,80384884.8066298,46529735.6353591,33855149.1712707,44639001.9337017,3254325.13812155,1258064.91712707,40128561.878453,14640020.9944751,14233700.5524862,25894861.3259669,1245437.56906077,73253.591160221,366649.171270718,839169.337016575,33.7016574585635,21402.2099447514,18368.5082872928,820834.53038674,33634.5303867403,0.0,820834.53038674,23698292.2651934,92322.6519337016,664831.767955801,15784525.6906077,7212659.94475138,0.0,140513.812154696,118782.872928177,7093877.07182321,56047.7900552486,0.0,7093877.07182321,48152574.0331492,14370851.9337017,33781722.0994475,0.0,1393.37016574586,5261.32596685083,33785590.0552486,278993.922651934,4617632.87292818,459529.005524862,4162670.99447514,4008167.67955801,174659.392265193,252703.867403315,250922.099447514,1781.76795580111,4879.83425414365,42.8176795580111,0.0,0.0,2719423.48066298,2298688.39779006,345503.038674033,274456.629834254,1123518.2320442,66.2983425414365,0.0,21.5469613259669,14.0883977900552,1123620.16574586,3748.34254143646,7729.83425414365,3800.82872928177,15279.0055248619,1109785.08287293,19552.7624309392,0.0,1129337.84530387,77647.2375690608,323991.436464088,1238864.64088398,89146.9613259669,135285.082872928,21730.1104972376,146251.933701657,546540.331491713,3620
235,77699373.2374896,43598754.2162013,34100619.0212884,42492235.830799,3169825.26956041,1339168.09510644,38012595.2446779,13723071.6063036,13418146.2538015,24594448.9908764,1105602.98589992,42702.2394249378,337558.197401161,760561.79153995,0.0,28487.4205142383,26786.0105059442,733775.781034006,35219.2424661322,4.14708321813658,733771.633950788,25996337.0196295,94218.6895217031,352234.724910147,17689433.2319602,7906167.54216201,0.0,124377.93751728,122050.041470832,7784117.50069118,45717.1689245231,0.0,7784117.50069118,46623106.1653304,13572380.4257672,33050725.7395632,0.0,1394.52585015206,1749.51617362455,33051080.7298866,294320.431296655,4351352.22560133,427267.072159248,3924085.15344208,3698903.23472491,228047.276748687,32900.1935305502,32833.2872546309,66.9062759192701,19247.71910423,69.6709980646945,0.0,0.0,2706377.38457285,1870378.21398949,385513.408902405,587441.526126624,959564.279789881,0.0,0.0,1735.41609068289,22.9471938070224,961322.643074371,9686.48050870888,3076.8592756428,12283.9369643351,25047.2767486868,937645.009676528,42851.5344207907,195.189383466962,980312.413602433,63762.7868399226,321563.450373237,1047379.87282278,87490.7381808128,144669.615703622,23605.4741498479,157819.740116118,499117.224218966,3617
236,78603642.5813569,44231657.4738003,34371985.1075565,45049061.2244898,3193311.63816878,1193341.14726972,40683737.4517375,14936988.6927744,14560198.0143409,26123539.4373966,1156744.3463872,40003.5852178709,357111.141753999,798492.002206288,0.551571980143409,14232.7633756205,11365.416436845,787127.137341423,38862.3827909542,0.0,787127.137341423,26033719.2498621,74731.6602316602,736693.05019305,18027455.3226696,7288707.11527854,0.0,109795.366795367,103136.789851076,7185570.32542747,93867.8985107557,0.0,7185570.32542747,48749024.8207391,14675466.6298952,34073558.1908439,0.0,3283.78378378378,149.476006618864,34070512.6861555,283599.834528406,4351014.89244346,354783.783783784,3996360.45228902,3881211.25206839,128269.71869829,13220.0772200772,19634.583563155,6239.38223938224,1450.35852178709,27.8543849972421,0.0,0.0,3422615.27854385,2973656.37065637,343606.729178158,306687.534473249,1119063.9823497,625.758411472697,0.0,0.0,9.37672366243795,1119699.11748483,13725.5929398787,7464.14782129068,2455.87424158853,23645.6150027579,1097958.90788748,23511.0314396029,49.9172642029785,1121420.02206288,81198.2901268616,324279.095421953,1212030.06067292,84234.9696635411,142717.870932157,20866.2437948152,154213.734142306,545199.944842802,3626
237,77958216.5376106,43312031.5265487,34646185.0110619,44104829.6460177,3146948.5619469,1135292.03539823,39822600.9402655,14558695.215708,14197284.5685841,25625316.3716814,1072546.46017699,32408.7389380531,363529.314159292,729490.873893805,765.763274336283,9734.51327433628,8700.77433628319,721555.862831858,52882.4668141593,0.0,721555.862831858,22548151.8252212,21681.9690265487,554891.039823009,14757089.3252212,7279780.14380531,9676.43805309734,94349.5575221239,86847.0685840708,7202609.51327434,65290.6526548673,0.0,7202609.51327434,47824851.4933628,14292832.4115044,33532019.0818584,409.29203539823,2510.78539823009,9553.92699115044,33538652.9314159,277232.577433628,4711542.86504425,426657.909292035,4284884.95575221,4195578.26327434,154604.53539823,7517.14601769912,2109.23672566372,5823.00884955752,6028.48451327434,86.8362831858407,0.0,0.0,2486122.23451327,2093753.87168142,211165.92920354,325831.305309735,1025376.10619469,0.0,0.0,177.820796460177,28.7610619469027,1025582.6880531,2399.05973451327,4427.54424778761,1230.36504424779,8056.96902654867,1018973.72787611,23903.4845132743,552.820796460177,1042358.40707965,70917.3119469027,304201.327433628,1116334.34734513,79726.4933628319,137794.247787611,21692.2013274336,148827.710176991,496503.595132743,3616
238,78817316.4983165,43926081.1821923,34891235.3161242,45470757.0520015,3338052.37560793,1715901.60867939,40416803.0677142,14812692.4803591,14407380.845492,26032612.7946128,1151739.61840629,32526.3748597082,431071.455293678,725066.965955855,43.7710437710438,10532.734754957,8740.36662925552,716370.37037037,36925.1777029555,0.0,716370.37037037,23698346.0531238,62820.4264870932,747700.710811822,15370845.4919566,7571329.218107,0.0,115548.821548822,105586.980920314,7465742.23718668,54349.7942386831,0.0,7465742.23718668,48734213.6176581,14521708.1930415,34212505.4246165,0.0,3049.38271604938,720.164609053498,34210176.2065095,259980.920314254,4457057.98728021,452627.384960718,4004895.62289562,3920787.13056491,103791.994014216,6193.78974934531,19568.6494575383,444.070332959222,9396.55817433595,0.0,0.0,0.0,2818712.30826786,2287580.24691358,326581.369248036,318133.93191171,1046666.29255518,0.0,0.0,154.508043396932,0.0,1046820.80059858,65505.7987280209,5329.21810699589,907.594463150019,71742.6112981669,990748.971193416,22799.8503554059,0.0,1013548.82154882,73783.3894500561,351792.368125701,1114071.82940516,65737.747848859,119076.692854471,19924.429479985,130867.938645716,570928.918817808,2673
